UM42006061419931000101199511011997081919930505ハートステイジ　　　　　　　　　　　ﾊｰﾄｽﾃｲｼﾞ                            Heart Stage(IRE)                                            0                   00210311402898Cacoethes                           12410653Heartbreak                          11401308Alydar                              12408780Careless Notion                     11300627Stage Door Johnny                   12408988Royal Folly                         11300169Raise a Native                      12402849Sweet Tooth                         11300071Jester                              12408779Miss Uppity                         11300557Prince John                         12403512Peroxide Blonde                     11300670Tom Fool                            12403825Golden Sari                         100297本郷一彦　　　　　　　　　　360825Z. Hashimoto                                                          愛　　　　　　　　　643005橋本　善吉　　　　　　　　　　　　　　　　　　　　　　　　　　　000597500000000000000005150000000000000096000000000000007002004003003013004002003002002003000000000000000000001001001001001002001000000000000001000000000000000000002000001001001000000001001000000000000000000000000000000001001001001003002000000000000000000000000000000000000000000000000000002001001001001000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000002001000000000002000000001001000001000001001000000000002000001001001000000000000000000000001005006004032
UM12004020219931068861199504131996090619930418ダンスガイド　　　　　　　　　　　　ﾀﾞﾝｽｶﾞｲﾄﾞ                           Dance Guide(JPN)                                            0                   00210311200766アーテイアス　　　　　　　　　　　　12222956ダイナフイーリング　　　　　　　　　11300158Round Table                         12403588Stylish Pattern                     11200291ノーザンテースト　　　　　　　　　　12201948シヤダイフイズ　　　　　　　　　　　11300559Princequillo                        12401511Knight's Daughter                   11300490My Babu                             12403595Sunset Gun                          11300102Northern Dancer                     12302035Lady Victoria                       11100671ジルドレ　　　　　　　　　　　　　　12102460ゴールデンフイズ　　　　　　　　　　100210諏訪富三　　　　　　　　　　910042桑田フアーム　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　913800桑田ファーム　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000007000000000000000007000000000000000000000000000000000001000000000000000000000000000000000000000000000000000004000000000000000002000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000004000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000003000000000000000003000000000000000000000000000007007
UM12004020219931069021199512071996082119930422ラインプレスト　　　　　　　　　　　ﾗｲﾝﾌﾟﾚｽﾄ                            Rhein Presto(JPN)                                           0                   00210311201062リヴリア　　　　　　　　　　　　　　12220576リツクフエロー　　　　　　　　　　　11400450Riverman                            12405039Dahlia                              11200134ボールドリツク　　　　　　　　　　　12204948オーストレール　　　　　　　　　　　11300101Never Bend                          12402429River Lady                          11300019Vaguely Noble                       12405038Charming Alibi                      11300158Round Table                         12301338Two Cities                          11300611Sicambre                            12300148Auriska                             200365崎山博樹　　　　　　　　　　530042桑田　正己　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　796002大澤　繁昌　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000002000000000000000002000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000002
UM12004020219931069031199511301996111519930527マーチンドリーマー　　　　　　　　　ﾏｰﾁﾝﾄﾞﾘｰﾏｰ                          Martin Dreamer(JPN)                                         0                   00210111200752ニシノエトランゼ　　　　　　　　　　12232541ゴールデンアジリタ　　　　　　　　　11301359Stop the Music                      12302139Come My Prince                      11101015インターメゾ　　　　　　　　　　　　12215607アカネヒメ　　　　　　　　　　　　　11300398Hail to Reason                      12403261Bebopper                            11300557Prince John                         12302140Come Hither Look                    11300135Hornbeam                            12404183Plaza                               11200299フイリツプオブスペイン　　　　　　　12210375ミスコウ　　　　　　　　　　　　　　200365崎山博樹　　　　　　　　　　000470グリーン農林　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　801002山田　光雄　　　　　　　　　　　　　　　　　　　　　　　　　　　000028000000000000000000000000000000000000000000000000000000002000000007000000002000000007000000000000000000000000000000000002000000000000000000000000000000000000000000001000000005000000001000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000001000000005000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000002000000004000000000000000001000000000000000000000000002007009
UM42006061419931069051199508311996080719930321マーチントライ　　　　　　　　　　　ﾏｰﾁﾝﾄﾗｲ                             Martin Try(JPN)                                             0                   03210111200956シンボリルドルフ　　　　　　　　　　12231189ニユークリエイト　　　　　　　　　　11100576パーソロン　　　　　　　　　　　　　12209120スイートルナ　　　　　　　　　　　　11200719トレボロ　　　　　　　　　　　　　　12220164マイトライアル　　　　　　　　　　　11300150Milesian                            12404038Paleo                               11200001スピードシンボリ　　　　　　　　　　12105200ダンスタイム　　　　　　　　　　　　11301372Roberto                             12403869Costly Dream                        11200006ハイハツト　　　　　　　　　　　　　12203065キヤシエルパレス　　　　　　　　　　200422五十嵐忠　　　　　　　　　　000470グリーン農林　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　801002山田　光雄　　　　　　　　　　　　　　　　　　　　　　　　　　　000100000000000000000000000000000000000020000000000000001001002000000000001001002000000000000000000000000000000000000000000000000000000000000000000000000000000000001001002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001002000000000000000000000000000000000000000000000003001000000004
UM12004020219931069131199510261996122819930408アグネスリリー　　　　　　　　　　　ｱｸﾞﾈｽﾘﾘｰ                            Agnes Lily(JPN)                                             0                   00210311200999アレミロード　　　　　　　　　　　　12228369アグネスフエルテイ　　　　　　　　　11300671Tom Rolfe                           12405154Why Me Lord                         11200291ノーザンテースト　　　　　　　　　　12220896アグネステスコ　　　　　　　　　　　11300581Ribot                               12402266Pocahontas                          11400806Bold Reasoning                      12405153Tomorrowland                        11300102Northern Dancer                     12302035Lady Victoria                       11100795テスコボーイ　　　　　　　　　　　　12205231ハンサムエタ　　　　　　　　　　　　200140大根田裕　　　　　　　　　　100046高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　021005渡辺　孝男　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000003000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000002001003
UM12004020219931069171199602221996091819930222タカノビーナス　　　　　　　　　　　ﾀｶﾉﾋﾞｰﾅｽ                            Takano Venus(JPN)                                           0                   00210311200991リフアーズスペシヤル　　　　　　　　12214434サイビフアバー　　　　　　　　　　　11301153Lyphard                             12405069My Bupers                           11101013フアバージ　　　　　　　　　　　　　12205295ヤサカニシキ　　　　　　　　　　　　11300102Northern Dancer                     12403380Goofed                              11300259Bupers                              12405068Princess Revoked                    11300558Princely Gift                       12302536Spring Offensive                    11100533ダイハード　　　　　　　　　　　　　12103190風玲　　　　　　　　　　　　　　　　200293布施正　　　　　　　　　　　100046高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　117800高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000003000000000000000003000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000001002003
UM42004021219931069201199601181996040719930319ローズモーアー　　　　　　　　　　　ﾛｰｽﾞﾓｰｱｰ                            Rose More(JPN)                                              0                   00210311201229ローズリーフ２　　　　　　　　　　　12234151タカノオーヒメ　　　　　　　　　　　11300149Mill Reef                           12408748Rose Bowl                           11200421ラツキーソブリン　　　　　　　　　　12209840ロイヤルミラー　　　　　　　　　　　11300101Never Bend                          12403460Milan Mill                          11300397Habitat                             12405204Roseliere                           11300096Nijinsky                            12403579Sovereign                           11100568ネヴアービート　　　　　　　　　　　12108993ブロードウエー　　　　　　　　　　　100418増沢末夫　　　　　　　　　　100046高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　117800高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000001000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003
UM12004020219931069211199509281996051719930310サティスファイド　　　　　　　　　　ｻﾃｨｽﾌｧｲﾄﾞ                           Satisfied(JPN)                                              0                   03210311200715アンバーシヤダイ　　　　　　　　　　12234153タカノパンジー　　　　　　　　　　　11200291ノーザンテースト　　　　　　　　　　12203046クリアアンバー　　　　　　　　　　　11200449ミルジヨージ　　　　　　　　　　　　12210148トクノパーシア　　　　　　　　　　　11300102Northern Dancer                     12302035Lady Victoria                       11300199Ambiopoise                          12300937One Clear Call                      11300149Mill Reef                           12403463Miss Charisma                       11100863パーシア　　　　　　　　　　　　　　12102916ライトフレーム　　　　　　　　　　　200389飯田明弘　　　　　　　　　　100046高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　117800高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219931069241199508101996021419930605ホッコースター　　　　　　　　　　　ﾎｯｺｰｽﾀｰ                             Hokko Star(JPN)                                             0                   03210311200670バンブーアトラス　　　　　　　　　　12233036ティアケアペル　　　　　　　　　　　11200397ジムフレンチ　　　　　　　　　　　　12208362バンブーシザラ　　　　　　　　　　　11401576Sir Tristram                        12409541Czaravina                           11301186Graustark                           12400762Dinner Partner                      11100795テスコボーイ　　　　　　　　　　　　12103314シザラ　　　　　　　　　　　　　　　11300054Sir Ivor                            12300651Isolt                               11401571Czaravich                           12409540Basin                               200351浜田光正　　　　　　　　　　100046高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　930002矢部　幸一　　　　　　　　　　　　　　　　　　　　　　　　　　　000005000000000000000000000000000000000000000000000000000000000000001003000000000000001003000000000000000000000000000000000003000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000002000000000000000000000000000000001000000000000000000000000000000000000000000000004000004
UM42006061419931069251199512271997051619930414ビーマイベイビー　　　　　　　　　　ﾋﾞｰﾏｲﾍﾞｲﾋﾞｰ                         Be My Baby(JPN)                                             0                   00210311201182エブロス　　　　　　　　　　　　　　12224897トクノナルコ　　　　　　　　　　　　11400948Mr. Prospector                      12408076Scuff                               11200611ノノアルコ　　　　　　　　　　　　　12210148トクノパーシア　　　　　　　　　　　11300169Raise a Native                      12403815Gold Digger                         11300373Forli                               12403469Moccasin                            11300497Nearctic                            12302452Seximee                             11100863パーシア　　　　　　　　　　　　　　12102916ライトフレーム　　　　　　　　　　　201016西浦勝一　　　　　　　　　　100046高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　117800高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　000069000000000000000000000000000000000020000000000000001000001000000002001000001000000002000000000000000000000000000000000001000000000000000000000000000000000000001000001000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000001000000001000000000000000000000000000001001001001004
UM12004020219931069261199604181996080719930307サンスマイル　　　　　　　　　　　　ｻﾝｽﾏｲﾙ                              Sun Smile(JPN)                                              0                   00210311200761ラシアンルーブル　　　　　　　　　　12228370トクノパトラ　　　　　　　　　　　　11300096Nijinsky                            12403895Squander                            11200714グランデイ　　　　　　　　　　　　　12210148トクノパーシア　　　　　　　　　　　11300102Northern Dancer                     12401042Flaming Page                        11300112Buckpasser                          12403896Discipline                          11300798Great Nephew                        12403848Word From Lundy                     11100863パーシア　　　　　　　　　　　　　　12102916ライトフレーム　　　　　　　　　　　100418増沢末夫　　　　　　　　　　100046高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　117800高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000003000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000002000000000000000000000000001002003
UM42006061419931069271199504201997050719930319フジノヤマザクラ　　　　　　　　　　ﾌｼﾞﾉﾔﾏｻﾞｸﾗ                          Fujino Yamazakura(JPN)                                      0                   00210311201232サンデーサイレンス　　　　　　　　　12226020フジノイチリン　　　　　　　　　　　11301358Halo                                12407543Wishing Well                        11200291ノーザンテースト　　　　　　　　　　12219203サクラパルダ　　　　　　　　　　　　11300398Hail to Reason                      12400635Cosmah                              11401950Understanding                       12407542Mountain Flower                     11300102Northern Dancer                     12302035Lady Victoria                       11100883ダイコーター　　　　　　　　　　　　12208633サクライチリン　　　　　　　　　　　100190佐藤林次　　　　　　　　　　100046高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　184002中村　寛俊　　　　　　　　　　　　　　　　　　　　　　　　　　　000545300000000000000005130000000000000118500000000000003001001002004013003001001002003008000000000000000000002001001001002006001000000001001002000000000000000000000000000000000000000000000000000000000000000000000000003001001002002006000000000000000001000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000001001002001001001000001001007000000000000000000000000000000000000000000000000000000000000000000000000001006007004024
UM42006061419931069281199602291997041619930305フラッターレディー　　　　　　　　　ﾌﾗｯﾀｰﾚﾃﾞｨｰ                          Flutter Lady(JPN)                                           0                   00210311201234クリエイター　　　　　　　　　　　　12227355フラツターアウエイ　　　　　　　　　11300149Mill Reef                           12408885Chalon                              11401137Lomond                              12406750Flying Bid                          11300101Never Bend                          12403460Milan Mill                          11300397Habitat                             12408884Areola                              11300102Northern Dancer                     12404485My Charmer                          11401470Auction Ring                        12406749Skyway                              200389飯田明弘　　　　　　　　　　100046高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　117800高昭牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　000055000000000000000000000000000000000020000000000000001000000000001006001000000000001006000000000000000000001000000000001005000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000001004000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001005000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001002005008
UM42006061419931069351199509281998020619930309エイユーヴィーナス　　　　　　　　　ｴｲﾕｰｳﾞｨｰﾅｽ                          Eiyu Venus(JPN)                                             0                   00210711201339スキャン　　　　　　　　　　　　　　12220870トーエイローズ　　　　　　　　　　　11400948Mr. Prospector                      12409586Video                               11200459ゼダーン　　　　　　　　　　　　　　12209308トーエイプリンセス　　　　　　　　　11300169Raise a Native                      12403815Gold Digger                         11300096Nijinsky                            12405309Foreseer                            11300048Grey Sovereign                      12301353Vareta                              11100568ネヴアービート　　　　　　　　　　　12104073モンテホープ　　　　　　　　　　　　200145荻野光男　　　　　　　　　　800042小島牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　529002笹部　義則　　　　　　　　　　　　　　　　　　　　　　　　　　　000360000000000000000003480000000000000060000000000000003003000000000008003003000000000008000000000000000000001000000000000003000000000000000000000000000000000000002003000000000005000000000000000000000000000000000000001000000000000003000000000000000000000000000000000000000000000000000000002002000000000003000001000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000002000000000000000001000000000000000000002003000000000005000000000000000000000000000000000000004007000003014
UM42006061419931069361199505251996110619930506ナナヨーストーム　　　　　　　　　　ﾅﾅﾖｰｽﾄｰﾑ                            Nanayo Storm(JPN)                                           0                   00210311201329セレスティアルストーム　　　　　　　12230161ナナヨーアトラス　　　　　　　　　　11301372Roberto                             12409510Tobira Celeste                      11200670バンブーアトラス　　　　　　　　　　12219585ナナヨーモア　　　　　　　　　　　　11300398Hail to Reason                      12403282Bramalea                            11300581Ribot                               12405275Heavenly Body                       11200397ジムフレンチ　　　　　　　　　　　　12208362バンブーシザラ　　　　　　　　　　　11100959ネプテユーヌス　　　　　　　　　　　12208793ポリツクモアー　　　　　　　　　　　200334吉永猛　　　　　　　　　　　800042小島牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　739004尾崎　和助　　　　　　　　　　　　　　　　　　　　　　　　　　　000656500000000000000012530000000000000137500000000000003003002002000004003003002002000004000000000000000000003002002002000003000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000003003002002000003000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001002002002000003002001000000000000000000000000000001000000000000000000000000000000000000000000000000000000000007006001014
UM12004020219931069401199504201995111519930314カルメンローズ　　　　　　　　　　　ｶﾙﾒﾝﾛｰｽﾞ                            Carmen Rose(JPN)                                            0                   00210311201033ビシヨツプボブ　　　　　　　　　　　12228374ロマンスカイ　　　　　　　　　　　　11401409Clever Trick                        12405351Screen Shot                         11200670バンブーアトラス　　　　　　　　　　12216364アマツバメ　　　　　　　　　　　　　11300879Icecapade                           12405915Kankakee Miss                       11300056Silent Screen                       12405350Ship's Channel                      11200397ジムフレンチ　　　　　　　　　　　　12208362バンブーシザラ　　　　　　　　　　　11101028アラナス　　　　　　　　　　　　　　12202421ミスタマノブ　　　　　　　　　　　　200145荻野光男　　　　　　　　　　800042小島牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　288002中村　正子　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000002000000000000000002000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001002
UM42006061419931069411199511091997012219930319カルメンスルー　　　　　　　　　　　ｶﾙﾒﾝｽﾙｰ                             Carmen Slew(JPN)                                            0                   03210311201293ヤエノムテキ　　　　　　　　　　　　12232215ロージースルー　　　　　　　　　　　11200632ヤマニンスキー　　　　　　　　　　　12221348ツルミスター　　　　　　　　　　　　11400936Seattle Slew                        12408529Maniches                            11300096Nijinsky                            12207128アンメンシヨナブル　　　　　　　　　11200146イエローゴツド　　　　　　　　　　　12107871フジコウ　　　　　　　　　　　　　　11400806Bold Reasoning                      12404485My Charmer                          11301405Val de l'Orne                       12408528Shahadish                           200145荻野光男　　　　　　　　　　800042小島牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　636004松岡　俊二　　　　　　　　　　　　　　　　　　　　　　　　　　　000125700000000000000000640000000000000020000000000000001000002001004008001000002001004008000000000000000000000000000000000001000000000000000000000000000000000000001000002000004007000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000004006001000000000000000000000001001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001001000002001004006000000000000000000000006007003016
UM12004020219931069431199511161996060119930405スギノキャロル　　　　　　　　　　　ｽｷﾞﾉｷｬﾛﾙ                            Sugino Carol(JPN)                                           0                   00210311200987スリルシヨー　　　　　　　　　　　　12219766ケンテルアベイ　　　　　　　　　　　11400963Northern Baby                       12405777Splendid Girl                       11200322タニノチカラ　　　　　　　　　　　　12105247アベイブリツジ　　　　　　　　　　　11300102Northern Dancer                     12404562Two Rings                           11401371Golden Eagle                        12405776Coccinea                            11100796ブランブルー　　　　　　　　　　　　12104612タニノチエリ　　　　　　　　　　　　11300346Entente Cordiale                    12300243British Railways                    200363古川平　　　　　　　　　　　000046小林　和義　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　553009下村　健造　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000007000000000000000007000000000000000000000000000000000001000000000000000000000000000000000000000000000000000004000000000000000001000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000002000000000000000003000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000005000000000000000000000000000000000000001000002003007
UM12004020219931069511199507201996062619930408プリティクロス　　　　　　　　　　　ﾌﾟﾘﾃｨｸﾛｽ                            Pretty Cross(JPN)                                           0                   03210711201101タマモクロス　　　　　　　　　　　　12234156タマモローレル　　　　　　　　　　　11200676シービークロス　　　　　　　　　　　12215559グリーンシヤトー　　　　　　　　　　11200405コインドシルバー　　　　　　　　　　12223513ローレルハツピー　　　　　　　　　　11100922フオルテイノ　　　　　　　　　　　　12204778ズイシヨウ　　　　　　　　　　　　　11200028シヤトーゲイ　　　　　　　　　　　　12200115クインビー　　　　　　　　　　　　　11300405Herbager                            12402661Silver Coin                         11200414トウシヨウボーイ　　　　　　　　　　12106005リユウローレル　　　　　　　　　　　200337小原伊佐　　　　　　　　　　500046近藤　昭　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　515800タマモ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000002000000000000000002000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001001002
UM12004020219931069521199505251995112219930523テルノレッド　　　　　　　　　　　　ﾃﾙﾉﾚｯﾄﾞ                             Teruno Red(JPN)                                             0                   00210111201114ノーザングループ　　　　　　　　　　12225319マルカシオカゼ　　　　　　　　　　　11401205Northern Mystic                     12405349Brief Bikini                        11200354ホープフリーオン　　　　　　　　　　12204144シオカゼクイン　　　　　　　　　　　11300102Northern Dancer                     12405344Countess Belvane                    11400689Northern Answer                     12405348Brief Star                          11300169Raise a Native                      12402849Sweet Tooth                         11100419ヒカルメイジ　　　　　　　　　　　　12100857シオカゼ　　　　　　　　　　　　　　200250内藤繁春　　　　　　　　　　500046近藤　昭　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　981009高橋　照夫　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000003000000000000000003000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003003
UM12004020219931069651199504061996101019930427テイエムパラダイス　　　　　　　　　ﾃｲｴﾑﾊﾟﾗﾀﾞｲｽ                         T.M.Paradise(JPN)                                           0                   04210311201339スキャン　　　　　　　　　　　　　　12209040ワイドヤシマ　　　　　　　　　　　　11400948Mr. Prospector                      12409586Video                               11100795テスコボーイ　　　　　　　　　　　　12103679ヤシマジエツト　　　　　　　　　　　11300169Raise a Native                      12403815Gold Digger                         11300096Nijinsky                            12405309Foreseer                            11300558Princely Gift                       12302027Suncourt                            11100361ソロナウエー　　　　　　　　　　　　12101105ヤシマニシキ　　　　　　　　　　　　200400柴田光陽　　　　　　　　　　800046酒井　源市　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　356002竹園　正繼　　　　　　　　　　　　　　　　　　　　　　　　　　　000012500000000000000000000000000000000000000000000000000000000001001008000000000001001008000000000000000000000000000000000003000000000000001001000000000000000000000000000001000002000000000000000002000000000000000000000000000000001003000000000000000000000000000000000001000000000000000000000000000001000002000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001004000000000000000000000000000000000000000000000001000003000000000000000001000000000000000000000001006003010
UM12004020219931069741199512071996030119930329マルタカフォルテ　　　　　　　　　　ﾏﾙﾀｶﾌｫﾙﾃ                            Marutaka Forte(JPN)                                         0                   00210311200905ロードザキヤノンズ　　　　　　　　　12215850マツハシユウザン　　　　　　　　　　11401113Cannonade                           12405046Hurry Harriet                       11100993フロリバンダ　　　　　　　　　　　　12107393アインラツクス　　　　　　　　　　　11300138Bold Bidder                         12405041Queen Sucree                        11401114Yrrah Jr.                           12405045Somnambula                          11300558Princely Gift                       12400173Astrentia                           11100499エイトラツクス　　　　　　　　　　　12103070フロラーカツプ　　　　　　　　　　　200365崎山博樹　　　　　　　　　　530047鮫川フアーム　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　424009高橋　義和　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001001
