UM42006061419771043251197903191982080319770317エレガントバンブー　　　　　　　　　ｴﾚｶﾞﾝﾄﾊﾞﾝﾌﾞｰ                        Elegant Bamboo(JPN)                                         0                   00210411101028アラナス　　　　　　　　　　　　　　12107992パープルバンブー　　　　　　　　　　11300157Right Royal                         00000000　　　　　　　　　　　　　　　　　　11100506ガバドール　　　　　　　　　　　　　12103316カラビナ　　　　　　　　　　　　　　11300522Owen Tudor                          12400237Bastia                              00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300539Pharis                              00000000　　　　　　　　　　　　　　　　　　11300512Ocarina                             12301373War Loot                            200303松田正弘　　　　　　　　　　200051バンブー牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　954001竹田　辰一　　　　　　　　　　　　　　　　　　　　　　　　　　　000272900000010000000000000000000000000034500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771043261197904211980030719770318ヒローバンブー　　　　　　　　　　　ﾋﾛｰﾊﾞﾝﾌﾞｰ                                                                                       0                   00210411200222モバリツズ　　　　　　　　　　　　　12106997ビユーチーバンブー　　　　　　　　　11300069Sing Sing                           00000000　　　　　　　　　　　　　　　　　　11100248ハクリヨウ　　　　　　　　　　　　　12102910ミスユキヨシ　　　　　　　　　　　　11300089Tudor Minstrel                      12400035Agin the Law                        00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11100002プリメロ　　　　　　　　　　　　　　12100058第四バツカナムビユーチー　　　　　　11100079ライジングフレーム　　　　　　　　　12100548マイラブ　　　　　　　　　　　　　　200303松田正弘　　　　　　　　　　200051バンブー牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　954001竹田　辰一　　　　　　　　　　　　　　　　　　　　　　　　　　　000018300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771043371197907191982111719770220ヤマニンロンプ　　　　　　　　　　　ﾔﾏﾆﾝﾛﾝﾌﾟ                            Yamanin Romp(JPN)                                           0                   00210311200019プロント　　　　　　　　　　　　　　12202392ヤマニンレデイ　　　　　　　　　　　11300129Prince Taj                          00000000　　　　　　　　　　　　　　　　　　11100618ヴイミー　　　　　　　　　　　　　　12104427アマチユアナイト　　　　　　　　　　11300554Prince Bio                          12401758Malindi                             00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300177Wild Risk                           00000000　　　　　　　　　　　　　　　　　　11300236Bimelech                            12300944Our Colors                          200132大久保石　　　　　　　　　　700054廣田　伉助　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　934003土井　宏二　　　　　　　　　　　　　　　　　　　　　　　　　　　000377500000000000000000880000000000000081000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771043391197906291981111519770527ヤマニンイロハ　　　　　　　　　　　ﾔﾏﾆﾝｲﾛﾊ                             Yamanin Iroha(JPN)                                          0                   00210711200138シーホーク　　　　　　　　　　　　　12103752ブルーリツジ　　　　　　　　　　　　11300405Herbager                            00000000　　　　　　　　　　　　　　　　　　11100314オートキツ　　　　　　　　　　　　　12101067ニユーライフ　　　　　　　　　　　　11300018Vandale                             12401038Flagette                            00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11100096月友　　　　　　　　　　　　　　　　12100457トキツカゼ　　　　　　　　　　　　　11100179セフト　　　　　　　　　　　　　　　12100529イロハノ二　　　　　　　　　　　　　200104浅見国一　　　　　　　　　　700054廣田　伉助　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　934003土井　宏二　　　　　　　　　　　　　　　　　　　　　　　　　　　000129200000000000000000140000000000000034500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771043411197910051981040519770414アヤメブルー　　　　　　　　　　　　ｱﾔﾒﾌﾞﾙｰ                             Ayame Blue(JPN)                                             0                   00210111100872エタン　　　　　　　　　　　　　　　12210601ワールドカホー　　　　　　　　　　　11300494Native Dancer                       00000000　　　　　　　　　　　　　　　　　　11100857ミンシオ　　　　　　　　　　　　　　12108394モンタグローリー　　　　　　　　　　11301013Polynesian                          12401166Geisha                              00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300172Relic                               00000000　　　　　　　　　　　　　　　　　　11100493モンタヴアル　　　　　　　　　　　　12103013グローリー　　　　　　　　　　　　　200315宮本悳　　　　　　　　　　　400054ヒダカフアーム　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　132800ヒダカファーム　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771043431197907191980121719770520グローリーカホー　　　　　　　　　　ｸﾞﾛｰﾘｰｶﾎｰ                                                                                       0                   00210311100936ヴエンチア　　　　　　　　　　　　　12108394モンタグローリー　　　　　　　　　　11300172Relic                               00000000　　　　　　　　　　　　　　　　　　11100493モンタヴアル　　　　　　　　　　　　12103013グローリー　　　　　　　　　　　　　11301282War Relic                           12400398Bridal Colors                       00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300509Norseman                            00000000　　　　　　　　　　　　　　　　　　11100273トサミドリ　　　　　　　　　　　　　12100365ニユージランド　　　　　　　　　　　200303松田正弘　　　　　　　　　　400054ヒダカフアーム　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　512001陳　葉枝　　　　　　　　　　　　　　　　　　　　　　　　　　　　000137800000000000000000000000000000000034500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771043471197904191982022419770317ミヨウガミネ　　　　　　　　　　　　ﾐﾖｳｶﾞﾐﾈ                             Myogamine(JPN)                                              0                   00210411200138シーホーク　　　　　　　　　　　　　12206633ウメノハツピー　　　　　　　　　　　11300405Herbager                            00000000　　　　　　　　　　　　　　　　　　11100680タマナー　　　　　　　　　　　　　　12106799セントローゼ　　　　　　　　　　　　11300018Vandale                             12401038Flagette                            00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300637Sunny Boy                           00000000　　　　　　　　　　　　　　　　　　11100079ライジングフレーム　　　　　　　　　12101851クニノブ　　　　　　　　　　　　　　200223武田作十　　　　　　　　　　400054ヒダカフアーム　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　388004梅原　トモ　　　　　　　　　　　　　　　　　　　　　　　　　　　000330800000000000000006748000000000000033500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771043491197902281981081719770130コマサツキ　　　　　　　　　　　　　ｺﾏｻﾂｷ                               Koma Satsuki(JPN)                                           0                   00210311200219ダイアトム　　　　　　　　　　　　　12200943キングスヒツパー　　　　　　　　　　11300611Sicambre                            00000000　　　　　　　　　　　　　　　　　　11300303Curragh King                        12300995Pink Champagne                      11300554Prince Bio                          12402646Sif                                 00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300493Nasrullah                           12400836Early Sunrise                       11301085Signal Light                        12400636Cosmetic                            100277橋本輝雄　　　　　　　　　　000055不二牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　428003鈴木　荘夫　　　　　　　　　　　　　　　　　　　　　　　　　　　000570000000000000000003922000000000000144000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771043541197910041981020419770413フジノスイセイ　　　　　　　　　　　ﾌｼﾞﾉｽｲｾｲ                            Fujino Suisei(JPN)                                          0                   00210111200028シヤトーゲイ　　　　　　　　　　　　12200944フリートレデイ　　　　　　　　　　　11300075Swaps                               00000000　　　　　　　　　　　　　　　　　　11300369Fleet Nasrullah                     12301384Westloc                             11300432Khaled                              12301948Iron Reward                         00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300493Nasrullah                           12401267Happy Go Fleet                      11300537Petition                            12404087Kilquhanity                         100321八木沢勝　　　　　　　　　　000055不二牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　978003藤井　一雄　　　　　　　　　　　　　　　　　　　　　　　　　　　000086000000000000000000000000000000000019500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771043691197910041980061119770405タケノハンター　　　　　　　　　　　ﾀｹﾉﾊﾝﾀｰ                                                                                         0                   00210311100993フロリバンダ　　　　　　　　　　　　12208803フシミアカリ　　　　　　　　　　　　11300558Princely Gift                       00000000　　　　　　　　　　　　　　　　　　11100689ムーテイエ　　　　　　　　　　　　　12105076コンスタントチエンジ　　　　　　　　11300493Nasrullah                           12400343Blue Gem                            00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300611Sicambre                            00000000　　　　　　　　　　　　　　　　　　11300100Never Say Die                       12300386Donna Mobile                        100143尾形盛次　　　　　　　　　　500055伏木田牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　073001大沢　良丈　　　　　　　　　　　　　　　　　　　　　　　　　　　000012000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771043721197906041983032419770327スダヤマト　　　　　　　　　　　　　ｽﾀﾞﾔﾏﾄ                              Suda Yamato(JPN)                                            0                   00210311200028シヤトーゲイ　　　　　　　　　　　　12205547ヤマトテツセン　　　　　　　　　　　11300075Swaps                               00000000　　　　　　　　　　　　　　　　　　11100689ムーテイエ　　　　　　　　　　　　　12104795ヤマトサクヤ　　　　　　　　　　　　11300432Khaled                              12301948Iron Reward                         00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300611Sicambre                            00000000　　　　　　　　　　　　　　　　　　11100263ヒンドスタン　　　　　　　　　　　　12102724ヤマトノハナ　　　　　　　　　　　　100119稲葉隆一　　　　　　　　　　500055伏木田牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　361009須田　松夫　　　　　　　　　　　　　　　　　　　　　　　　　　　000358200000000000000000086000000000000074500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771043731197906041981010919770407ヤマタケボシ　　　　　　　　　　　　ﾔﾏﾀｹﾎﾞｼ                             Yamatake Boshi(JPN)                                         0                   03210311100706シンザン　　　　　　　　　　　　　　12208364ヤマタケハナ　　　　　　　　　　　　11100263ヒンドスタン　　　　　　　　　　　　12101048ハヤノボリ　　　　　　　　　　　　　11100689ムーテイエ　　　　　　　　　　　　　12102724ヤマトノハナ　　　　　　　　　　　　11300245Bois Roussel                        00000000　　　　　　　　　　　　　　　　　　11100099ハヤタケ　　　　　　　　　　　　　　12100456第五バツカナムビユーチー　　　　　　11300611Sicambre                            00000000　　　　　　　　　　　　　　　　　　11100079ライジングフレーム　　　　　　　　　12101047クサナギ　　　　　　　　　　　　　　100118稲葉幸夫　　　　　　　　　　500055伏木田牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　099001村山　勇一郎　　　　　　　　　　　　　　　　　　　　　　　　　　000111400000000000000000000000000000000034500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771043741197905241980112919770524キタヤマジョオ　　　　　　　　　　　ｷﾀﾔﾏｼﾞｮｵ                                                                                        0                   01210311100956ダンスール　　　　　　　　　　　　　12103991ダイシンフエアー　　　　　　　　　　11300648Tantieme                            00000000　　　　　　　　　　　　　　　　　　11100326パールダイヴアー　　　　　　　　　　12108297トシリユウ　　　　　　　　　　　　　11400122Deux pour Cent                      12402904Terka                               00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11301072Vatellor                            00000000　　　　　　　　　　　　　　　　　　11100635リユウフオーレル　　　　　　　　　　12105013トシユキ　　　　　　　　　　　　　　200260中村武志　　　　　　　　　　900055藤坂　秋雄　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　024009藤本　龍也　　　　　　　　　　　　　　　　　　　　　　　　　　　000122700000000000000000000000000000000014500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771043751197906291980062119770423ミスカチドキ　　　　　　　　　　　　ﾐｽｶﾁﾄﾞｷ                                                                                         0                   00210311100796ブランブルー　　　　　　　　　　　　12203709メジロコハク　　　　　　　　　　　　11300437Klairon                             00000000　　　　　　　　　　　　　　　　　　11100884メジロサンマン　　　　　　　　　　　12101715バーベナ　　　　　　　　　　　　　　11301152Clarion                             12401476Kalmia                              00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300065Charlottesville                     12102816パラデイシア　　　　　　　　　　　　11100015アンダーソン　　　　　　　　　　　　12100023第弐オーイエー　　　　　　　　　　　200144小川佐助　　　　　　　　　　900055藤坂　秋雄　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　187005岡市　半三　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771043811197902281980020619770504フラスキータ　　　　　　　　　　　　ﾌﾗｽｷｰﾀ                                                                                          0                   00210311200295ムーリン　　　　　　　　　　　　　　12201104エリザベート　　　　　　　　　　　　11300030Kashmir                             00000000　　　　　　　　　　　　　　　　　　11100248ハクリヨウ　　　　　　　　　　　　　12102723エリーゼ　　　　　　　　　　　　　　11300090Tudor Melody                        12402348Queen of Speed                      00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11100002プリメロ　　　　　　　　　　　　　　12100058第四バツカナムビユーチー　　　　　　11100263ヒンドスタン　　　　　　　　　　　　12100994カールカール　　　　　　　　　　　　100297本郷一彦　　　　　　　　　　800055星川　哲郎　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　823000勝村　幾之介　　　　　　　　　　　　　　　　　　　　　　　　　　000002700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771043961197907201981031219770504クリノアイバー　　　　　　　　　　　ｸﾘﾉｱｲﾊﾞｰ                            Kurino Ivor(JPN)                                            0                   00210111200233グレートオンワード　　　　　　　　　12102530クロシエツト　　　　　　　　　　　　11300054Sir Ivor                            00000000　　　　　　　　　　　　　　　　　　11300152Mossborough                         12300690La Cloche                           11300055Sir Gaylord                         12302534Attica                              00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300496Nearco                              12400071All Moonshine                       11301188Le Lavandou                         12400116Angelus                             100139大久保良　　　　　　　　　　900059三浦　武男　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　424005栗山　博　　　　　　　　　　　　　　　　　　　　　　　　　　　　000056000000000000000000000000000000000014500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771043981197906041980120519770521キクオトメ　　　　　　　　　　　　　ｷｸｵﾄﾒ                                                                                           0                   00210511200133オーバン　　　　　　　　　　　　　　12202385スカイナー　　　　　　　　　　　　　11300611Sicambre                            00000000　　　　　　　　　　　　　　　　　　11100565ラヴアンダン　　　　　　　　　　　　12104485デイタニー　　　　　　　　　　　　　11300554Prince Bio                          12402646Sif                                 00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11301132Verso                               00000000　　　　　　　　　　　　　　　　　　11300355Fair Copy                           12300249Burning Bush                        100190佐藤林次　　　　　　　　　　200059三好牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　484004鈴木　昭作　　　　　　　　　　　　　　　　　　　　　　　　　　　000014600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771043991197904251980122719770325サンエイティ　　　　　　　　　　　　ｻﾝｴｲﾃｨ                                                                                          0                   00210711200166ラフインゴラ　　　　　　　　　　　　12202449スターパーツ　　　　　　　　　　　　11300048Grey Sovereign                      00000000　　　　　　　　　　　　　　　　　　11100627ボウプリンス　　　　　　　　　　　　12104595アイウイン　　　　　　　　　　　　　11300493Nasrullah                           12401515Kong                                00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300555Prince Chevalier                    00000000　　　　　　　　　　　　　　　　　　11300135Hornbeam                            12102082チヤリングクロス　　　　　　　　　　100274野平祐二　　　　　　　　　　200059三好牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　845004三島　治　　　　　　　　　　　　　　　　　　　　　　　　　　　　000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771044031197908221980090419770228ブリューテ　　　　　　　　　　　　　ﾌﾞﾘｭｰﾃ                                                                                          0                   00210311100872エタン　　　　　　　　　　　　　　　12204907テツコン　　　　　　　　　　　　　　11300494Native Dancer                       00000000　　　　　　　　　　　　　　　　　　11100816ターキン　　　　　　　　　　　　　　12104484アンゴラ　　　　　　　　　　　　　　11301013Polynesian                          12401166Geisha                              00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300604Scratch                             00000000　　　　　　　　　　　　　　　　　　11300007Abernant                            12300317Congo                               100207鈴木清　　　　　　　　　　　200059三好牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　111001佐伯　一郎次　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771044081197903231980011519770410パルサスポート　　　　　　　　　　　ﾊﾟﾙｻｽﾎﾟｰﾄ                                                                                       0                   00210111100894マリーノ　　　　　　　　　　　　　　12105171ミシージユール　　　　　　　　　　　11300176Worden                              00000000　　　　　　　　　　　　　　　　　　11300298Crafty Admiral                      12300403East is East                        11300177Wild Risk                           12402532Sans Tares                          00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11301170Fighting Fox                        12400024Admiral's Lady                      11301628Easton                              12403945In India                            100294古山良司　　　　　　　　　　430049三好　吉男　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　102800ターフ・スポート　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771044101197902281981071619770430ロングラモーラ　　　　　　　　　　　ﾛﾝｸﾞﾗﾓｰﾗ                            Long La Molla(JPN)                                          0                   00210311200087アステツク　　　　　　　　　　　　　12209324ロングモンロ　　　　　　　　　　　　11300129Prince Taj                          00000000　　　　　　　　　　　　　　　　　　11100730サウンドトラツク　　　　　　　　　　12106213ヒンドウイナー　　　　　　　　　　　11300554Prince Bio                          12401758Malindi                             00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300709Whistler                            00000000　　　　　　　　　　　　　　　　　　11100263ヒンドスタン　　　　　　　　　　　　12100951ヒロノボリ　　　　　　　　　　　　　200304松田由太　　　　　　　　　　430049三好　吉男　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　498001中井　長一　　　　　　　　　　　　　　　　　　　　　　　　　　　000208100000000000000001866000000000000033500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771044241198312221985011619770516マキバジョッギング　　　　　　　　　ﾏｷﾊﾞｼﾞｮｯｷﾞﾝｸﾞ                       Makiba Jogging(JPN)                                         0                   05210511200302ジヨツギング　　　　　　　　　　　　12201109スズマーチ　　　　　　　　　　　　　11300075Swaps                               00000000　　　　　　　　　　　　　　　　　　11100537マーチウインド　　　　　　　　　　　12103968スズタカラ　　　　　　　　　　　　　11300432Khaled                              12301948Iron Reward                         00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300408Hill Gail                           00000000　　　　　　　　　　　　　　　　　　11100195シマタカ　　　　　　　　　　　　　　12101958羽月　　　　　　　　　　　　　　　　100189佐藤嘉秋　　　　　　　　　　400052村下　義一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　953009新田　知也　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000097000000000000000000000000063500000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771044261198306091983082819770410ミスボレロ　　　　　　　　　　　　　ﾐｽﾎﾞﾚﾛ                              Miss Bolero(JPN)                                            0                   05210711200022フイルモン　　　　　　　　　　　　　12107301ラツシーアンナ　　　　　　　　　　　11300100Never Say Die                       00000000　　　　　　　　　　　　　　　　　　11100407ラツシー　　　　　　　　　　　　　　12101470グリンポール　　　　　　　　　　　　11300493Nasrullah                           12402674Singing Grass                       00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300524Palestine                           00000000　　　　　　　　　　　　　　　　　　11100192クレタケ　　　　　　　　　　　　　　12100141第五パークアヴエニユー　　　　　　　200324柳田次男　　　　　　　　　　400052村下　義一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　浦河町　　　　　　　478009稲吉　富貴男　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000104000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
