12,ナムラマンジロウ,206.48,,
13,ビッグフォンテン,208.03,,
14,サルゴン,204.23,,
2013122309050905,阪神,1800,芝,良
1,マナオラナ,110.32,,62.3
2,アグネスヴェルテュ,110.52,,57.7
3,フェミニンドレス,111.04,,29.3
4,スカイライン,110.54,,54.7
5,ホッコータフネス,111.11,,40.7
6,タマモビッグプレイ,110.98,,39.9
7,キングスバローズ,110.36,,56.2
8,ケンブリッジクイン,110.79,,40.0
9,ブルーダイアモンド,110.28,,46.0
10,サトノキングベル,110.18,,50.5
11,ラガーギアチェンジ,110.48,,55.6
12,アドミラルシップ,110.06,,44.0
13,メイショウキホーテ,110.80,,41.2
14,ケルンウィナー,110.72,,46.2
15,ゴットジャジャ,111.09,,47.3
16,グローバルシップ,110.63,,61.5
17,シーリーヴェール,110.22,,67.6
18,クールゴッホ,111.40,,59.3
2013122309050906,阪神,1400,ダート,稍
1,スズカアドニス,84.95,,46.1
2,サトノユニコーン,84.84,,47.9
3,スイートドーナッツ,84.96,,51.6
4,エイシンライアン,84.65,,61.0
5,ホッコーゼニト,85.89,,53.3
6,サダムコーテイ,84.68,,61.3
7,ハギノグラミー,85.65,,47.1
8,タマモデザイア,85.04,,42.2
9,シゲルカニザ,86.13,,43.5
10,アトランティード,85.51,,51.1
11,アドマイヤシャドウ,84.88,,49.7
12,ジョーラプター,84.90,,49.7
13,キャニオンバレー,85.57,,51.3
14,サンセットスカイ,84.99,,45.5
15,サイズミックレディ,85.13,,53.7
16,ガムザッティ,85.31,,45.1
2013122309050907,阪神,2200,芝,良
1,リッカシェクル,135.66,,
2,コスモサリー,134.30,,
3,ミッキーマンデー,134.09,,
4,ヤマカツティラノ,135.86,,
5,ジューヴルエール,134.31,,
6,エーシンデューク,134.23,,
7,マトリックスコード,134.26,,
8,マルケサス,134.20,,
9,ワイドワンダー,135.19,,
10,テーオーレジェンド,134.34,,
11,カラフルブラッサム,134.99,,
12,ダノンシンフォニー,134.14,,
13,センティナリー,134.46,,
14,ナリタポセイドン,134.70,,
15,サンライズタイセイ,134.22,,
16,サンマルホーム,134.50,,
17,サトノフェニックス,134.93,,
18,マイネアルナイル,135.22,,
2013122309050908,阪神,1800,ダート,稍
1,トゥザレジェンド,112.37,,57.2
2,ヴァレンティーア,112.46,,50.9
3,ハネムーンゴシップ,114.01,,54.2
4,アドマイヤエレノア,113.52,,48.8
5,ケイティバローズ,112.82,,53.6
6,オツウ,112.78,,48.7
7,ニホンピロオーロラ,115.16,,48.3
8,テイエムナデシコ,116.42,,53.3
9,ゴッドフロアー,113.77,,52.3
10,オールウェイズラブ,113.23,,54.3
11,ブライトエルフ,112.90,,43.1
12,ネオヴィクトリア,114.10,,48.9
13,アステュート,112.67,,51.4
14,イエスミートゥー,115.31,,44.4
15,シーズガレット,114.51,,48.0
16,マルヨフレンドリー,115.97,,42.7
2013122309050909,阪神,1400,芝,良
1,コスモグラウベ,82.13,,48.1
2,ハッシュ,82.58,,51.4
3,ラディウス,83.07,,49.2
4,カレングランブルー,81.56,,54.9
5,チョウエンペラー,82.80,,49.6
6,アマノウインジー,82.61,,49.1
7,クールジョジョ,82.53,,48.4
8,モーリス,82.01,,45.6
9,ボワレット,81.93,,51.9
10,フェルメッツァ,81.98,,53.7
11,サンシカゴ,82.49,,48.2
2013122309050910,阪神,2000,芝,良
1,デルマイザナミ,122.05,,46.3
2,タンスチョキン,123.46,,45.3
3,アサクサティアラ,121.73,,55.7
4,ベリーフィールズ,122.72,,48.3
5,コスモバルバラ,122.41,,45.3
6,ディオジェーヌ,121.83,,58.4
7,ヤマニンシェリル,122.34,,50.0
8,リメインサイレント,122.40,,51.3
9,アドマイヤイチバン,121.95,,50.2
10,カノン,122.74,,44.9
11,アルアマーナ,121.74,,53.9
12,ニシノテキーラ,122.35,,50.1
13,カレンケカリーナ,122.30,,52.3
14,ダイワデッセー,121.53,,47.8
2013122309050911,阪神,1400,芝,良
1,ラトルスネーク,80.87,,40.8
2,ニンジャ,81.01,,42.0
3,ダイワマッジョーレ,80.65,,69.4
4,タマモナイスプレイ,81.97,,46.4
5,テイエムオオタカ,80.92,,65.1
6,サンカルロ,80.60,,43.6
7,クラレント,80.77,,40.9
8,サダムパテック,80.63,,53.4
9,エピセアローム,80.81,,55.2
10,リアルインパクト,80.76,,60.5
11,ラインブラッド,81.29,,39.2
12,ザッハトルテ,81.39,,63.7
13,キングストリート,81.30,,42.8
14,ガルボ,80.89,,50.4
15,スギノエンデバー,80.88,,36.9
16,コパノリチャード,80.93,,52.7
17,プリンセスメモリー,81.28,,40.8
18,マジンプロスパー,80.74,,56.3
2013122309050912,阪神,1400,ダート,稍
1,タガノジンガロ,83.82,,57.5
2,キクノストーム,83.74,,50.6
3,ワンダースピンドル,84.33,,44.7
4,サウスビクトル,83.85,,55.0
5,ズンダモチ,84.65,,57.8
6,モエレジュンキン,84.06,,42.8
7,ダイヤモンドムーン,85.08,,48.0
8,フミノファルコン,83.69,,50.7
9,キングオブヘイロー,84.72,,49.6
10,イセノスバル,85.01,,47.7
11,テルミーホワイ,83.84,,46.8
12,ネオザウイナー,83.51,,47.1
13,ブルーソックス,85.56,,48.2
14,デルマヌラリヒョン,83.83,,56.8
15,レギス,83.53,,56.9
16,キクノフレヴァン,84.29,,39.8
