RAA20090205200902045022041260000サラ系３歳　Ｔ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                               サラ系３歳　Ｔ１　　サラ系３歳　サラ系0000E 120003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0001100000002200000011000000066000000440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001009091040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,4,5,10,6,7,8,2,1                                                    203,4,5,10,6,7,2,8,1                                                    303,4,7,10,6,8,5,2,1                                                    404,3,6,7,10,8,2,5,1                                                    0
RAA20090206200902055022050370000サラ系４歳上　Ｄ１一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｄ１一サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　123000002400    0000300000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,5,7,8,1,4,2,3                                                       205,6,7,1,8,4,2,3                                                       305,7,6,1,8,2,4,3                                                       405,7,1,6,2,8,4,3                                                       0
RAA20090206200902055022050970000サラ系４歳上　Ａ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(FOUR-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                           サラ系４歳上　Ａ２　サラ系４歳上サラ系0000E 140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000700000001400000007000000042000000280000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,10,(6,11),9,1,8,4,2,5,3                                             207,10,6,11,9,1,8,(2,4),5,3                                             307,10,8,11,6,9,1,4,5,2,3                                               407,6,10,(8,9),11,1,4,2,5,3                                             0
RAA20090211200902105023010350000サラ系４歳上　Ｄ９二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｄ９二サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,10,12,(2,9),11,7,1,6,4,5,8                                          203,10,2,12,9,7,(1,11),6,4,5,8                                          30(3,7),10,2,9,11,1,6,12,4,5,8                                          407,3,10,2,9,11,6,4,1,12,8,5                                            0
RAA20090211200902105023010750000サラ系４歳上　Ｄ８一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｄ８一サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00003000000006000000030000000180000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111120200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011,(5,6),10,8,3,9,7,1,2,4                                             2011,5,6,10,(3,8),9,7,1,4,2                                             3011,10,8,5,6,3,9,7,4,2,1                                               4011,10,9,8,5,3,6,7,4,2,1                                               0
RAA20090211200902105023010850000サラ系４歳上　Ｃ１二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｃ１二サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000350000000700000003500000021000000140000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010103020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,9,7,4,6,3,10,2,1,5                                                  208,9,(4,6,7),3,10,2,1,5                                                308,9,6,4,10,7,5,3,1,2                                                  408,9,6,4,10,5,3,(1,7),2                                                0
RAA20090212200902115023020360000サラ系４歳上　Ｄ７四　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｄ７四サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111112020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,11,4,8,1,(6,9),2,3,10,5                                             207,11,4,8,9,1,6,2,3,5,10                                               30(4,7),11,8,(1,9),3,6,10,2,5                                           407,4,11,8,1,9,3,6,10,(2,5)                                             0
RAA20090212200902115023020460000サラ系４歳上　Ｄ７三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｄ７三サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00003000000006000000030000000180000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111120200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011,10,1,6,2,3,4,9,8,5,7                                               2011,10,1,6,2,3,4,9,5,8,7                                               3011,10,3,8,(1,6),(4,9),2,5,7                                           408,3,9,11,10,1,6,4,2,5,7                                               0
RAA20090212200902115023020760000サラ系４歳上　Ｃ２二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｃ２二サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00003000000006000000030000000180000001200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111120200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011,(5,6),9,1,3,10,2,8,4,7                                             2011,6,5,9,1,3,2,10,8,7,4                                               309,6,(3,11),7,2,5,1,10,8,4                                             409,6,2,3,7,11,8,1,(4,10),5                                             0
RAA20090212200902115023020860000サラ系４歳上　Ｃ２一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｃ２一サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,6,12,3,11,9,1,(4,10),5,7,8                                          20(2,6),12,(3,11),9,1,4,10,5,7,8                                        30(11,12),9,2,10,6,3,1,4,5,7,8                                          409,12,11,10,(2,5),1,3,7,6,4,8                                          0
RAA20090212200902115023021060000園田ユースＣ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　SONODA YOUTH CUP                                                                                                                                                                                                                                                                                                                                                        園田ユースＣ　　　　園田ユースＣ園田ユ0000D 120003000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00020000000040000000200000001200000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012121220200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012,9,(3,11),6,(4,7),2,5,8,10,1                                        2012,9,11,3,6,7,2,4,5,8,10,1                                            3012,9,11,3,8,6,7,2,4,5,10,1                                            4012,9,11,3,8,(2,6),7,4,5,10,1                                          0
RAA20090213200902125023030670000サラ系４歳上　Ｄ５三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｄ５三サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,7,11,8,5,(3,10),4,9,2,6                                             201,7,11,8,5,3,10,4,9,2,6                                               301,7,5,8,11,10,3,4,9,2,6                                               401,5,8,7,10,11,3,9,4,2,6                                               0
RAA20090213200902125023030770000サラ系４歳上　Ｄ５二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｄ５二サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,5,1,4,8,3,6,2,10,7,11                                               209,5,1,4,8,3,6,10,2,7,11                                               309,5,4,1,10,6,(3,7),8,2,11                                             404,9,5,(7,10),1,3,6,2,8,11                                             0
RAA20090213200902125023030870000サラ系４歳上　Ｄ５一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｄ５一サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000600000003000000018000000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,7,1,9,2,3,10,11,4,5,8                                               206,7,1,9,2,3,10,4,(5,11),8                                             306,7,1,9,2,11,(3,10),5,4,8                                             406,1,7,2,3,(9,11),(4,5),10,8                                           0
RAA20090213200902125023030970000サラ系４歳上　Ｃ３　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　FOUR-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                      サラ系４歳上　Ｃ３　サラ系４歳上サラ系0000  140003000000000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    000030000000060000000300000001800000012000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(9,10),6,1,8,5,(4,7,11),3,2                                           209,10,6,1,8,5,(3,7),4,11,2                                             30(9,10),6,8,(5,7),4,1,(2,11),3                                         40(9,10),6,8,5,7,4,2,11,1,3                                             0
RAA20090213200902125023031070000真心の酒・香住鶴杯　Ｂ１一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(FOUR-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                           真心の酒・香住鶴杯　真心の酒・香真心の0000E 140003000000000000000サラ系４歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000500000001000000005000000030000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,6,8,2,4,(1,7),5,10,3,11,12                                          209,4,8,6,2,7,1,5,10,3,11,12                                            309,4,6,5,7,8,3,2,10,1,12,11                                            409,4,6,5,3,7,8,2,11,12,10,1                                            0
