RAA20171114201711134818010240000Ｃ９組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ９組　　　　　　　Ｃ９組　　　Ｃ９組0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,4,6,9,3,1,7,5,8                                                     202,4,6,9,3,1,7,5,8                                                     302,4,6,9,3,1,7,5,8                                                     402,4,3,9,1,6,7,8,5                                                     0
RAA20171103201711024817040270000３歳１９組　１９　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          ３歳１９組　１９　　３歳１９組　３歳１0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000630000002500000015000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,8,9,2,3,1,4,7,5                                                     206,8,9,2,3,1,4,7,5                                                     306,8,9,2,3,1,4,7,5                                                     406,8,9,3,1,2,7,4,5                                                     0
RAA20171116201711154818020560000Ｃ１８組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１８組　　　　　　Ｃ１８組　　Ｃ１８0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,8,3,4,5,1,7,6,9                                                     202,8,3,5,4,7,1,6,9                                                     302,8,5,3,7,4,1,6,9                                                     402,8,5,3,1,(4,7),6,9                                                   0
RAA20171130201711294819021260000鳥原川特別　Ｃ１５　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          鳥原川特別　Ｃ１５　鳥原川特別　鳥原川0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000250000000630000002500000015000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,5,8,10,4,6,9,7,1                                                  202,3,5,8,10,6,4,9,7,1                                                  30(2,3),5,10,6,4,(8,9),(1,7)                                            403,2,10,6,(4,9),1,5,7,8                                                0
RAA20171201201711304819030870000Ｃ９組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ９組　　　　　　　Ｃ９組　　　Ｃ９組0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,6,8,11,10,2,9,3,4,5,7                                               201,6,8,11,2,10,9,3,4,5,7                                               301,6,2,8,10,11,9,4,3,5,7                                               406,1,2,11,10,8,9,3,4,5,7                                               0
RAA20171128201711274819010140000Ｃ２７組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２７組　　　　　　Ｃ２７組　　Ｃ２７0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　080000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305,3,8,4,7,1,2,6                                                       405,3,(7,8),4,2,1,6                                                     00                                                                      00                                                                      0
RAA20171130201711294819020360000Ｃ１９組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１９組　　　　　　Ｃ１９組　　Ｃ１９0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,2,9,3,5,4,8,7,6                                                     201,2,5,9,3,8,4,7,6                                                     301,2,9,3,5,8,7,4,6                                                     40(1,2),9,3,7,8,5,(4,6)                                                 0
RAA20171116201711154818020260000２歳キング　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(TWO-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                                 ２歳キング　　　　　２歳キング　２歳キ0000E 110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000600000001500000006000000036000000240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,7,8,1,5,2,3,4                                                       206,7,8,1,5,3,2,4                                                       306,(7,8),1,3,5,4,2                                                     406,8,(1,3),7,5,4,2                                                     0
RAA20171130201711294819021060000セレクトゴールド第５戦（中央認定）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(TWO-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                                 セレクトゴールド第５セレクトゴーセレク0000E 110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0002500000006250000025000000150000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,5,10,7,11,6,9,12,1,2,4,8                                            203,5,10,7,11,12,6,9,1,2,8,4                                            303,5,10,12,11,6,7,(1,2),9,(4,8)                                        403,10,6,11,5,7,12,2,1,8,4,9                                            0
RAA20171102201711014817030560000３歳１１組　１１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          ３歳１１組　１１　　３歳１１組　３歳１0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000630000002500000015000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,6,4,1,7,9,2,8,3                                                     205,6,7,1,4,9,2,8,3                                                     305,7,6,1,4,9,2,8,3                                                     405,7,6,1,(2,8),4,9,3                                                   0
RAA20171114201711134818010540000Ｃ６組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ６組　　　　　　　Ｃ６組　　　Ｃ６組0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,7,3,9,2,1,5,4,6                                                     208,3,7,9,2,1,5,4,6                                                     308,(1,7),(3,9),2,5,4,6                                                 408,1,9,7,2,5,4,3,6                                                     0
RAA20171130201711294819020660000Ｃ１６組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１６組　　　　　　Ｃ１６組　　Ｃ１６0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000220000000550000002200000013000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,4,6,9,8,10,3,2,5,1                                                  204,7,6,9,8,10,3,2,5,1                                                  307,8,10,9,4,6,3,2,5,1                                                  403,7,10,8,9,2,6,5,4,1                                                  0
RAA20171118201711174818041080000メジロ特別　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          メジロ特別　Ｃ１　　メジロ特別　メジロ0000E 000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000280000000700000002800000017000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,4,5,2,8,3,6,7,9                                                     201,4,5,2,8,3,6,7,9                                                     301,4,5,8,3,2,7,9,6                                                     401,4,3,5,8,7,9,6,2                                                     0
RAA20171116201711154818020860000Ｂ５組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｂ５組　　　　　　　Ｂ５組　　　Ｂ５組0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000220000000550000002200000013000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,9,5,8,3,2,6,7,1                                                     204,9,5,8,2,3,6,7,1                                                     304,5,9,8,2,6,3,7,1                                                     404,2,5,6,8,9,3,7,1                                                     0
RAA20171103201711024817040370000３歳１８組　１８　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          ３歳１８組　１８　　３歳１８組　３歳１0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000630000002500000015000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,7,2,9,4,3,8,1,5                                                     206,7,2,9,3,8,4,1,5                                                     306,7,2,3,8,4,9,1,5                                                     406,(2,7),3,8,4,9,1,5                                                   0
RAA20171117201711164818030170000Ｃ１６組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１６組　　　　　　Ｃ１６組　　Ｃ１６0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　080000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303,7,5,4,8,2,(1,6)                                                     403,7,5,4,2,1,8,6                                                       00                                                                      00                                                                      0
RAA20171117201711164818030570000Ｃ１２組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１２組　　　　　　Ｃ１２組　　Ｃ１２0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,5,7,2,9,1,3,8,6                                                     204,5,7,2,9,1,3,8,6                                                     304,5,7,2,(1,9),3,8,6                                                   404,5,7,2,1,9,3,8,6                                                     0
RAA20171130201711294819020560000Ｃ１７組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１７組　　　　　　Ｃ１７組　　Ｃ１７0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,5,9,3,10,6,2,8,7,4                                                  201,5,9,3,10,2,6,4,7,8                                                  301,5,9,3,10,6,4,2,7,8                                                  405,3,9,(4,10),1,6,2,7,8                                                0
RAA20171130201711294819020860000Ｂ４組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｂ４組　　　　　　　Ｂ４組　　　Ｂ４組0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　160000002400    0000220000000550000002200000013000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,9,8,4,7,3,6,1,10,2                                                  205,9,8,4,7,6,10,3,1,2                                                  305,9,8,(4,6,7),10,1,2,3                                                405,6,8,7,4,1,10,9,2,3                                                  0
RAA20171130201711294819020160000Ｃ２０組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２０組　　　　　　Ｃ２０組　　Ｃ２０0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　080000002400    000020000000050000000200000001200000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080808202000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030(5,7),8,3,1,6,2,4                                                     405,7,8,3,1,6,2,4                                                       00                                                                      00                                                                      0
RAA20171107201711024817040670000３歳１５組　１５　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD                                                                                                                                                                                                                                                                                                                                                          ３歳１５組　１５　　３歳１５組　３歳１0000  120004000000000000000サラ系３歳　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000630000002500000015000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909091020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,6,4,8,7,5,9,3,1                                                     202,6,4,8,5,7,1,9,3                                                     302,6,8,4,7,5,1,9,3                                                     402,8,7,6,4,1,5,9,3                                                     0
RAA20171117201711164818030470000Ｃ１３組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１３組　　　　　　Ｃ１３組　　Ｃ１３0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808081030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,4,7,1,3,6,5,8                                                       202,4,7,6,1,3,5,8                                                       304,2,7,1,3,6,(5,8)                                                     40(4,7),3,1,6,8,2,5                                                     0
RAA20171130201711294819020460000Ｃ１８組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１８組　　　　　　Ｃ１８組　　Ｃ１８0000  000004000000000000000サラ系一般　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000500000002000000012000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909092020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,7,5,1,6,9,8,4                                                     202,3,7,5,1,6,8,9,4                                                     302,3,7,(1,5),8,9,6,4                                                   402,8,3,7,5,1,4,6,9                                                     0
