順位,種牡馬,着別度数,勝率,連対率,複勝率,単勝回収値,複勝回収値,単勝適正回収値,平均着順,平均人気,平均単勝オッズ,単勝平均,複勝平均,マーク数,マーク率,２着率,３着率,平均タイム,平均1Fタイム,平均速度
642,アンシエントタイム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,9.0人気,16.9,,,0,0.0%,0.0%,0.0%,114.70,12.74,56.50
643,アザーストーンウツド,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,11.0人気,97.1,,,0,0.0%,0.0%,0.0%,113.10,12.57,57.29
644,"Time for a Change",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,6.0人気,13.8,,,0,0.0%,0.0%,0.0%,112.40,12.49,57.65
645,"Runaway Groom",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,2.0人気,5.6,,,0,0.0%,0.0%,0.0%,116.10,12.90,55.81
646,Pivotal,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,2.0人気,3.2,,,0,0.0%,0.0%,0.0%,115.00,12.78,56.35
647,Outofthebox,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,5.0人気,17.1,,,0,0.0%,0.0%,0.0%,120.00,13.33,54.00
648,"Mr. Long",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,3.0人気,9.5,,,0,0.0%,0.0%,0.0%,115.60,12.84,56.06
649,"Mark of Esteem",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,6.0人気,21.1,,,0,0.0%,0.0%,0.0%,115.70,12.86,56.01
650,"Grand Lodge",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,4.0人気,8.0,,,0,0.0%,0.0%,0.0%,116.00,12.89,55.86
651,Getaway,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,1.0人気,3.7,,,0,0.0%,0.0%,0.0%,114.90,12.77,56.40
652,Consolidator,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,5.0着,7.0人気,17.7,,,0,0.0%,0.0%,0.0%,112.90,12.54,57.40
653,コリムスキー,  0-  0-  0-  7/  7,0.0%,0.0%,0.0%,0,0,0.0,8.1着,8.4人気,36.0,,,0,0.0%,0.0%,0.0%,114.21,12.69,56.74
654,ホクトボーイ,  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,9.7着,9.3人気,35.9,,,0,0.0%,0.0%,0.0%,114.98,12.78,56.36
655,スズカフェニックス,  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,10.8着,10.3人気,126.5,,,0,0.0%,0.0%,0.0%,115.73,12.86,55.99
656,リフアーズスペシヤル,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,8.4着,7.4人気,42.8,,,0,0.0%,0.0%,0.0%,114.34,12.70,56.67
657,モンテプリンス,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,9.8着,8.4人気,37.2,,,0,0.0%,0.0%,0.0%,116.70,12.97,55.53
658,フラツシユオブステイール,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,9.8着,7.2人気,51.5,,,0,0.0%,0.0%,0.0%,117.06,13.01,55.36
659,ファンタスティックライト,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,9.8着,8.4人気,72.9,,,0,0.0%,0.0%,0.0%,116.42,12.94,55.66
660,ナカヤマフェスタ,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,13.0着,12.6人気,149.6,,,0,0.0%,0.0%,0.0%,115.84,12.87,55.94
661,ゲイルーザツク,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,9.2着,7.2人気,33.9,,,0,0.0%,0.0%,0.0%,117.26,13.03,55.26
662,クリエイター,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,10.8着,6.6人気,26.9,,,0,0.0%,0.0%,0.0%,114.20,12.69,56.74
663,ウイングアロー,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,10.2着,13.4人気,271.1,,,0,0.0%,0.0%,0.0%,114.86,12.76,56.42
664,アイルハヴアナザー,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,7.2着,5.4人気,20.9,,,0,0.0%,0.0%,0.0%,114.94,12.77,56.38
665,メリーナイス,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,8.5着,8.0人気,95.2,,,0,0.0%,0.0%,0.0%,115.70,12.86,56.01
666,テユーター,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,7.0着,5.3人気,27.8,,,0,0.0%,0.0%,0.0%,116.50,12.94,55.62
667,ゼンノエルシド,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,10.5着,12.5人気,242.0,,,0,0.0%,0.0%,0.0%,116.98,13.00,55.40
668,スポーツキー,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,8.3着,6.8人気,20.0,,,0,0.0%,0.0%,0.0%,115.43,12.83,56.14
669,スズカコバン,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,7.8着,7.8人気,51.3,,,0,0.0%,0.0%,0.0%,116.73,12.97,55.51
670,スーパークリーク,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.0人気,46.1,,,0,0.0%,0.0%,0.0%,115.00,12.78,56.35
671,ジェネラス,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,9.5着,6.8人気,60.0,,,0,0.0%,0.0%,0.0%,114.08,12.68,56.80
672,アドマイヤコジーン,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,9.8着,8.8人気,99.6,,,0,0.0%,0.0%,0.0%,116.45,12.94,55.65
673,ロングリート,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,6.0着,6.7人気,20.5,,,0,0.0%,0.0%,0.0%,113.67,12.63,57.01
674,ヤマニンセクレ,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,8.7着,12.7人気,169.4,,,0,0.0%,0.0%,0.0%,117.47,13.05,55.16
675,ミルフオード,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,7.7着,9.0人気,48.9,,,0,0.0%,0.0%,0.0%,116.73,12.97,55.51
676,ボールドリツク,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,9.7着,8.7人気,28.0,,,0,0.0%,0.0%,0.0%,117.33,13.04,55.23
677,フレイズ,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,11.3着,12.7人気,157.0,,,0,0.0%,0.0%,0.0%,117.93,13.10,54.95
678,ビシヨツプボブ,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,8.0着,9.0人気,98.6,,,0,0.0%,0.0%,0.0%,117.20,13.02,55.29
679,ハビトニー,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,9.3着,14.0人気,81.6,,,0,0.0%,0.0%,0.0%,114.13,12.68,56.78
680,ナリタブライアン,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,11.3着,10.3人気,42.1,,,0,0.0%,0.0%,0.0%,116.97,13.00,55.40
681,トランスアランテイツク,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,7.3着,7.0人気,51.2,,,0,0.0%,0.0%,0.0%,115.30,12.81,56.20
682,テンビー,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,11.7着,8.3人気,62.3,,,0,0.0%,0.0%,0.0%,117.10,13.01,55.34
683,テスコボーイ,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,12.0着,8.3人気,21.8,,,0,0.0%,0.0%,0.0%,114.87,12.76,56.41
684,ダイゼンシルバー,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,12.7着,11.7人気,123.4,,,0,0.0%,0.0%,0.0%,119.03,13.23,54.44
685,ダイコーター,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,11.0着,15.0人気,79.8,,,0,0.0%,0.0%,0.0%,113.93,12.66,56.88
686,スマコバクリーク,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,7.0着,8.3人気,43.3,,,0,0.0%,0.0%,0.0%,115.87,12.87,55.93
687,スウィフトカレント,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,11.3着,6.3人気,17.0,,,0,0.0%,0.0%,0.0%,116.43,12.94,55.65
688,サンシャインフォーエヴァー,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,10.3着,6.3人気,59.8,,,0,0.0%,0.0%,0.0%,118.63,13.18,54.62
689,クライムカイザー,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,10.7着,8.7人気,51.2,,,0,0.0%,0.0%,0.0%,116.77,12.97,55.50
690,キングズベスト,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,12.7着,10.3人気,106.6,,,0,0.0%,0.0%,0.0%,118.27,13.14,54.79
691,"Tale of the Cat",  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,9.7着,8.7人気,72.2,,,0,0.0%,0.0%,0.0%,115.07,12.79,56.32
692,ロングフアスト,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.0着,8.0人気,32.5,,,0,0.0%,0.0%,0.0%,113.85,12.65,56.92
693,ロードカナロア,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,13.5着,12.5人気,85.2,,,0,0.0%,0.0%,0.0%,118.65,13.18,54.61
694,ロイヤルアカデミー2,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.0着,5.0人気,17.4,,,0,0.0%,0.0%,0.0%,113.15,12.57,57.27
695,レシテイシヨン,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.0着,5.5人気,17.8,,,0,0.0%,0.0%,0.0%,115.35,12.82,56.18
696,ルドウターブル,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.0着,7.0人気,56.6,,,0,0.0%,0.0%,0.0%,114.10,12.68,56.79
697,ルション,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.5着,11.0人気,72.9,,,0,0.0%,0.0%,0.0%,118.55,13.17,54.66
698,リーチ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.5着,9.5人気,72.8,,,0,0.0%,0.0%,0.0%,112.75,12.53,57.47
699,ラプシイ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.0着,4.5人気,15.8,,,0,0.0%,0.0%,0.0%,117.15,13.02,55.31
700,ヤマニンボールド,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,13.0着,11.0人気,121.7,,,0,0.0%,0.0%,0.0%,116.95,12.99,55.41
701,メダル,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,11.0着,5.5人気,21.4,,,0,0.0%,0.0%,0.0%,115.90,12.88,55.91
702,ムーンマツドネス,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.5着,7.0人気,25.2,,,0,0.0%,0.0%,0.0%,115.90,12.88,55.91
703,ミルコウジ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.5着,6.0人気,25.9,,,0,0.0%,0.0%,0.0%,116.90,12.99,55.43
704,ペール,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,14.0着,15.0人気,81.4,,,0,0.0%,0.0%,0.0%,116.40,12.93,55.67
705,ペイザバトラー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.0着,10.5人気,39.0,,,0,0.0%,0.0%,0.0%,115.30,12.81,56.20
706,ブレイクランアウト,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,12.0着,9.0人気,86.0,,,0,0.0%,0.0%,0.0%,119.95,13.33,54.02
707,フクセンシヨウ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.0着,9.5人気,65.4,,,0,0.0%,0.0%,0.0%,117.50,13.06,55.15
708,フアーストドーン,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.0着,12.0人気,87.4,,,0,0.0%,0.0%,0.0%,116.85,12.98,55.46
709,ハンザダンサー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.5着,5.0人気,9.7,,,0,0.0%,0.0%,0.0%,112.20,12.47,57.75
710,ネーハイジエツト,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.0着,5.0人気,10.6,,,0,0.0%,0.0%,0.0%,114.65,12.74,56.52
711,ドリームジャーニー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.0着,9.5人気,48.4,,,0,0.0%,0.0%,0.0%,114.55,12.73,56.57
712,テリオス,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.0着,6.0人気,45.5,,,0,0.0%,0.0%,0.0%,115.30,12.81,56.20
713,テユデナムキング,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.0着,11.0人気,142.8,,,0,0.0%,0.0%,0.0%,119.25,13.25,54.34
714,デザートストーリー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.5着,4.0人気,8.6,,,0,0.0%,0.0%,0.0%,111.60,12.40,58.06
715,デインヒル,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,11.0着,5.0人気,14.7,,,0,0.0%,0.0%,0.0%,113.85,12.65,56.92
716,テイエムジャンボ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,11.0着,10.5人気,119.7,,,0,0.0%,0.0%,0.0%,113.90,12.66,56.89
717,チアズブライトリー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.0着,8.5人気,78.5,,,0,0.0%,0.0%,0.0%,112.50,12.50,57.60
718,タニノムーテイエ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.0着,9.5人気,40.7,,,0,0.0%,0.0%,0.0%,115.55,12.84,56.08
719,タツプオンウツド,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.0着,9.0人気,91.9,,,0,0.0%,0.0%,0.0%,121.30,13.48,53.42
720,タイキシャーロック,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,13.5着,11.0人気,82.1,,,0,0.0%,0.0%,0.0%,113.35,12.59,57.17
721,ターネンバーグ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,11.0着,12.0人気,44.1,,,0,0.0%,0.0%,0.0%,114.00,12.67,56.84
722,ソヴリングリーム,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.0着,11.5人気,102.1,,,0,0.0%,0.0%,0.0%,117.20,13.02,55.29
723,セントジョーンズ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.5着,9.0人気,86.3,,,0,0.0%,0.0%,0.0%,115.40,12.82,56.15
724,ステートリードン,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.0着,10.0人気,186.5,,,0,0.0%,0.0%,0.0%,117.10,13.01,55.34
725,スターリフト,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.5着,9.0人気,76.3,,,0,0.0%,0.0%,0.0%,119.10,13.23,54.41
726,シーロ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.0着,13.0人気,229.7,,,0,0.0%,0.0%,0.0%,115.05,12.78,56.32
727,サンテステフ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.5着,7.0人気,25.9,,,0,0.0%,0.0%,0.0%,116.55,12.95,55.60
728,サンエイソロン,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.0着,9.0人気,32.8,,,0,0.0%,0.0%,0.0%,113.35,12.59,57.17
729,サニーシプレー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.5着,7.5人気,34.1,,,0,0.0%,0.0%,0.0%,115.80,12.87,55.96
730,ザグレブ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,13.0着,12.5人気,94.1,,,0,0.0%,0.0%,0.0%,115.90,12.88,55.91
731,サクラホクトオー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.0着,8.0人気,35.2,,,0,0.0%,0.0%,0.0%,115.65,12.85,56.03
732,ゴールドヘイロー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,11.0着,13.0人気,254.9,,,0,0.0%,0.0%,0.0%,114.45,12.72,56.62
733,カミノクレッセ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.0着,8.0人気,58.2,,,0,0.0%,0.0%,0.0%,115.00,12.78,56.35
734,カツラノハイセイコ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.5着,8.5人気,22.1,,,0,0.0%,0.0%,0.0%,114.10,12.68,56.79
735,カツテイングブレード,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.5着,3.5人気,11.2,,,0,0.0%,0.0%,0.0%,118.75,13.19,54.57
736,オース,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.5着,9.0人気,74.5,,,0,0.0%,0.0%,0.0%,117.75,13.08,55.03
737,エルセニョール,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.0着,3.5人気,5.3,,,0,0.0%,0.0%,0.0%,118.85,13.21,54.52
738,エイシンプレストン,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,13.0着,13.5人気,354.7,,,0,0.0%,0.0%,0.0%,117.20,13.02,55.29
739,ヴリル,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.5着,10.5人気,186.8,,,0,0.0%,0.0%,0.0%,117.35,13.04,55.22
740,ウェイオブライト,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.0着,11.0人気,75.7,,,0,0.0%,0.0%,0.0%,118.30,13.14,54.78
741,ヴィジョン,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.5着,8.5人気,98.2,,,0,0.0%,0.0%,0.0%,118.15,13.13,54.85
742,イレブンオーザ,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.5着,8.5人気,34.7,,,0,0.0%,0.0%,0.0%,121.10,13.46,53.51
743,アンズプリテンダー,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.5着,11.0人気,28.7,,,0,0.0%,0.0%,0.0%,113.75,12.64,56.97
744,Zafonic,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.5人気,26.9,,,0,0.0%,0.0%,0.0%,113.40,12.60,57.14
745,Trippi,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.0着,11.0人気,64.6,,,0,0.0%,0.0%,0.0%,113.40,12.60,57.14
746,"Stormy Atlantic",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.5着,9.5人気,179.9,,,0,0.0%,0.0%,0.0%,116.60,12.96,55.57
747,Shamardal,  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,10.5着,6.5人気,21.7,,,0,0.0%,0.0%,0.0%,113.10,12.57,57.29
748,"Green Desert",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.0着,12.5人気,87.5,,,0,0.0%,0.0%,0.0%,114.25,12.69,56.72
749,"Fabulous Dancer",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.5着,5.5人気,17.0,,,0,0.0%,0.0%,0.0%,115.65,12.85,56.03
750,"Dubai Destination",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,9.0着,8.0人気,46.5,,,0,0.0%,0.0%,0.0%,113.25,12.58,57.22
751,"Conquistador Cielo",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,6.0着,6.5人気,15.5,,,0,0.0%,0.0%,0.0%,113.45,12.61,57.12
752,"Cat Thief",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.5着,9.0人気,38.7,,,0,0.0%,0.0%,0.0%,111.25,12.36,58.25
753,"Belong to Me",  0-  0-  0-  2/  2,0.0%,0.0%,0.0%,0,0,0.0,8.5着,11.5人気,73.7,,,0,0.0%,0.0%,0.0%,112.85,12.54,57.42
754,ワイルドウインター,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,12.0人気,46.1,,,0,0.0%,0.0%,0.0%,115.00,12.78,56.35
755,ロングミツク,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,7.0人気,19.0,,,0,0.0%,0.0%,0.0%,115.50,12.83,56.10
756,ロングニュートリノ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,11.0人気,80.7,,,0,0.0%,0.0%,0.0%,115.30,12.81,56.20
757,ローレルゲレイロ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,8.0人気,44.7,,,0,0.0%,0.0%,0.0%,114.80,12.76,56.45
758,ローマンプリンス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,9.0人気,20.1,,,0,0.0%,0.0%,0.0%,110.90,12.32,58.43
759,ロイヤルタタン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,8.0人気,18.1,,,0,0.0%,0.0%,0.0%,114.40,12.71,56.64
760,ロイヤルコーチ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,9.0人気,26.7,,,0,0.0%,0.0%,0.0%,117.10,13.01,55.34
761,レボウ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,10.0人気,85.0,,,0,0.0%,0.0%,0.0%,114.20,12.69,56.74
762,レツドルーラー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,11.0人気,37.6,,,0,0.0%,0.0%,0.0%,114.80,12.76,56.45
763,レツドアラート,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,5.0人気,32.1,,,0,0.0%,0.0%,0.0%,118.60,13.18,54.64
764,リユウフアーロス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,9.0人気,42.5,,,0,0.0%,0.0%,0.0%,113.70,12.63,56.99
765,リユウズイシヨウ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.0人気,26.3,,,0,0.0%,0.0%,0.0%,112.80,12.53,57.45
766,リドヘイム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,15.0人気,80.1,,,0,0.0%,0.0%,0.0%,117.20,13.02,55.29
767,リキサンパワー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,9.0人気,121.4,,,0,0.0%,0.0%,0.0%,117.60,13.07,55.10
768,リーガルステツプ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,10.0人気,45.7,,,0,0.0%,0.0%,0.0%,116.00,12.89,55.86
769,ラム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,16.0人気,148.4,,,0,0.0%,0.0%,0.0%,116.30,12.92,55.72
770,ライブリーワン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,7.0人気,43.0,,,0,0.0%,0.0%,0.0%,116.50,12.94,55.62
771,ヨドヒーロー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,5.0人気,10.8,,,0,0.0%,0.0%,0.0%,117.70,13.08,55.06
772,ユウトウセイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,4.0人気,6.1,,,0,0.0%,0.0%,0.0%,111.90,12.43,57.91
773,ヤワ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,11.0人気,225.2,,,0,0.0%,0.0%,0.0%,120.80,13.42,53.64
774,ヤマニンリスペクト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,16.0人気,359.3,,,0,0.0%,0.0%,0.0%,114.60,12.73,56.54
775,ヤマニンケイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,10.0人気,31.5,,,0,0.0%,0.0%,0.0%,113.90,12.66,56.89
776,ヤマニンエンブレム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,7.0人気,17.9,,,0,0.0%,0.0%,0.0%,116.60,12.96,55.57
777,メジロパーマー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,14.0人気,110.7,,,0,0.0%,0.0%,0.0%,116.80,12.98,55.48
778,メイワパツサー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,12.0人気,183.4,,,0,0.0%,0.0%,0.0%,116.40,12.93,55.67
779,メイセイオペラ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,6.0人気,19.3,,,0,0.0%,0.0%,0.0%,117.20,13.02,55.29
780,ムタファーウエク,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,15.0人気,322.3,,,0,0.0%,0.0%,0.0%,117.00,13.00,55.38
781,ムーンバラッド,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.0人気,34.0,,,0,0.0%,0.0%,0.0%,113.80,12.64,56.94
782,ミレニアムバイオ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,9.0人気,140.5,,,0,0.0%,0.0%,0.0%,116.70,12.97,55.53
783,ミルサイド,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,4.0人気,17.6,,,0,0.0%,0.0%,0.0%,116.70,12.97,55.53
784,ミラクルアドマイヤ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,11.0人気,39.8,,,0,0.0%,0.0%,0.0%,114.30,12.70,56.69
785,ミュージックタイム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,6.0人気,13.6,,,0,0.0%,0.0%,0.0%,117.60,13.07,55.10
786,ミヤシロオー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,13.0人気,149.1,,,0,0.0%,0.0%,0.0%,122.40,13.60,52.94
787,ミホノブルボン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,4.0人気,10.4,,,0,0.0%,0.0%,0.0%,112.70,12.52,57.50
