RAA20141205201412045020030970000円山川特別（中央交流）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          円山川特別（中央交流円山川特別（円山川0000E 130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0001100000002200000011000000066000000440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909093040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,4,2,5,3,7,8,9,6                                                     201,4,2,5,3,7,9,8,6                                                     301,4,2,3,5,9,7,8,6                                                     401,4,2,3,9,5,7,6,8                                                     0
RAA20141204201412035020020460000Ｃ２三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２三　　　　　　　Ｃ２三　　　Ｃ２三0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    000025000000045000000225000001250000007500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010102000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010(3,9),4,1,8,5,7,10,6,2                                                203,9,4,1,5,8,7,6,10,2                                                  309,1,3,(4,5),(7,8),6,10,2                                              401,5,7,8,6,9,4,3,10,2                                                  0
RAA20141205201412045020030570000Ｃ２三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２三　　　　　　　Ｃ２三　　　Ｃ２三0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010103040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,1,10,4,9,5,2,6,7,3                                                  20(1,8),10,4,9,2,5,6,3,7                                                30(1,8),10,4,5,2,3,(6,9),7                                              408,1,4,5,2,10,3,6,9,7                                                  0
RAA20141205201412045020030670000Ｃ２二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２二　　　　　　　Ｃ２二　　　Ｃ２二0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010103040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,6,10,2,3,9,1,8,4,7                                                  205,6,10,2,3,9,1,8,4,7                                                  3010,7,6,4,2,5,8,9,3,1                                                  4010,7,4,2,6,8,3,1,(5,9)                                                0
RAA20141225201412245021050560000Ｃ２二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２二　　　　　　　Ｃ２二　　　Ｃ２二0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104,8,(5,7),3,10,2,6,9,1                                                204,8,5,3,7,2,10,6,1,9                                                  304,8,7,9,2,(3,5),10,1,6                                                408,9,4,7,(2,3),10,1,5,6                                                0
RAA20141225201412245021050660000Ｃ２一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２一　　　　　　　Ｃ２一　　　Ｃ２一0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00002500000004500000022500000125000000750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,7,4,9,3,6,8,5,2,1                                                  2010,7,9,4,6,3,8,5,2,1                                                  3010,7,9,6,8,4,3,5,1,2                                                  4010,7,9,6,4,8,3,5,1,2                                                  0
RAA20141210201412095020040750000Ｃ２一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２一　　　　　　　Ｃ２一　　　Ｃ２一0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,5,4,10,6,2,8,3,7,9                                                  201,5,4,10,3,2,6,8,7,9                                                  301,5,4,6,8,3,10,2,9,7                                                  401,4,5,8,6,3,10,2,7,9                                                  0
RAA20141212201412115020060570000Ｃ２二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２二　　　　　　　Ｃ２二　　　Ｃ２二0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010103030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,5,7,3,4,1,2,8,9,10                                                  206,5,7,3,4,1,2,8,9,10                                                  304,2,5,6,7,(1,3),(8,9),10                                              404,6,2,5,1,3,(8,9),7,10                                                0
RAA20141222201412185021031070000ポイント還元は「楽天競馬」賞Ａ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          ポイント還元は「楽天ポイント還元ポイン0000E 130002000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0001300000002600000013000000078000000520000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,10,6,1,4,3,11,2,8,7                                                 209,10,6,1,4,3,11,2,8,7                                                 309,10,(4,6),3,11,1,2,8,7                                               409,10,4,6,3,11,2,8,7,1                                                 0
RAA20141231201412305022020850000Ｃ２　Ｃ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２　Ｃ２　　　　　Ｃ２　Ｃ２　Ｃ２　0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,5,(1,7),3,9,6,4,10,8                                                202,5,1,7,(3,9),4,6,(8,10)                                              307,9,2,(1,5),8,3,10,4,6                                                40(7,9),1,8,2,4,(3,5),10,6                                              0
RAA20141203201412025020010650000Ｃ２二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２二　　　　　　　Ｃ２二　　　Ｃ２二0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101,6,10,2,9,5,7,4,8,3                                                  201,6,10,2,5,9,7,4,8,3                                                  301,6,2,10,4,5,7,9,8,3                                                  401,4,6,2,10,5,7,8,3,9                                                  0
RAA20141212201412115020060770000アッパートライ（中央認定）　一組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(TWO-YEAR-OLD)                                                                                                                                                                                                                                                                                                                                                 アッパートライ（中央アッパートラアッパ0000E 110002000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0002500000005000000025000000150000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111112030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103,9,11,10,4,8,2,6,7,5,1                                               203,9,11,4,10,(2,8),6,7,5,1                                             30(3,9),10,1,4,(2,8),11,6,5,7                                           409,1,3,4,2,10,5,8,6,7,11                                               0
RAA20150101201412315022030760000Ｃ２一　Ｃ２一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２一　Ｃ２一　　　Ｃ２一　Ｃ２Ｃ２一0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,8,5,7,10,4,6,(1,3),2                                                209,8,7,10,5,4,6,1,3,2                                                  308,7,4,10,9,6,3,(1,5),2                                                40(7,8),4,9,10,6,1,3,5,2                                                0
RAA20150101201412315022031060000園田ジュニアＣ　重賞１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　SONODA JUNIOR CUP                                                                                                                                                                                                                                                                                                                                                       園田ジュニアＣ　重賞園田ジュニア園田ジ0000D 110004000000000000000サラ系２歳　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0003500000007000000035000000210000001400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,11,1,4,2,5,9,3,10,7,12,6                                            208,11,1,4,2,5,3,9,(7,10),12,6                                          308,11,4,(1,5),9,2,10,7,12,3,6                                          408,11,4,5,1,9,(2,10),3,12,7,6                                          0
RAA20141222201412175021021060000おいでんせぇ岡山！ももたろう杯Ａ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          おいでんせぇ岡山！もおいでんせぇおいで0000E 130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000750000001500000007500000045000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212111030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,2,9,1,10,3,5,11,6,12,4,7                                            208,(2,9),1,10,(3,5),11,6,12,4,7                                        308,1,9,(6,10),5,11,4,12,3,7,2                                          408,6,1,10,5,11,(4,9),12,7,3,2                                          0
RAA20141222201412185021030670000Ｃ２一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２一　　　　　　　Ｃ２一　　　Ｃ２一0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107,10,6,9,5,1,3,8,2,4                                                  207,10,6,9,5,3,1,8,4,2                                                  307,10,5,1,6,9,8,3,4,2                                                  407,5,1,(6,10),8,4,9,3,2                                                0
RAA20141225201412245021050760000Ｃ１二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１二　　　　　　　Ｃ１二　　　Ｃ１二0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000540000002700000015000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,7,1,11,10,5,8,6,3,9,12,4                                            202,7,1,11,10,5,8,6,3,9,12,4                                            302,7,11,8,10,6,1,5,9,3,4,12                                            402,7,10,8,11,6,9,1,3,5,4,12                                            0
RAA20141211201412105020050460000Ｃ２三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２三　　　　　　　Ｃ２三　　　Ｃ２三0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,10,8,4,7,6,9,3,5,1                                                  202,10,8,4,7,6,3,(5,9),1                                                302,8,10,4,6,7,9,5,3,1                                                  408,2,4,10,7,6,(3,5),9,1                                                0
RAA20141222201412175021021160000Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１　　　　　　　　Ｃ１　　　　Ｃ１　0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000540000002700000015000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,7,4,12,6,1,11,10,3,9,5,8                                            202,7,4,(1,6),12,11,9,3,10,5,8                                          302,7,4,1,6,12,10,11,9,8,3,5                                            402,7,1,6,4,9,10,11,8,12,3,5                                            0
RAA20141230201412295022010840000Ｃ２一　Ｃ２一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２一　Ｃ２一　　　Ｃ２一　Ｃ２Ｃ２一0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,8,1,10,2,5,3,6,4,7                                                  209,8,1,10,2,5,3,4,6,7                                                  309,10,1,5,2,3,8,6,4,7                                                  409,10,1,(2,3),5,7,4,6,8                                                0
RAA20150101201412315022030660000Ｃ２二　Ｃ２二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２二　Ｃ２二　　　Ｃ２二　Ｃ２Ｃ２二0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,10,4,8,3,6,5,9,1,7                                                  202,10,4,8,3,6,5,1,9,7                                                  302,4,8,6,3,(1,5),9,7,10                                                408,2,4,3,6,5,(1,9),7,10                                                0
RAA20141212201412115020061170000Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１　　　　　　　　Ｃ１　　　　Ｃ１　0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000540000002700000015000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212122030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,10,11,3,6,7,4,8,2,1,5,12                                            209,10,11,3,6,7,4,8,2,5,1,12                                            309,7,10,3,2,11,1,(6,8),4,5,12                                          409,1,7,10,3,(2,6),4,5,11,8,12                                          0
RAA20141222201412175021020660000Ｃ２三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２三　　　　　　　Ｃ２三　　　Ｃ２三0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,3,9,8,4,10,(6,7),5,1                                                202,3,9,8,4,10,6,7,5,1                                                  302,3,8,4,10,9,6,5,1,7                                                  403,2,8,4,10,6,9,5,1,7                                                  0
RAA20150101201412315022031160000Ｂ２　Ｂ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          Ｂ２　Ｂ２　　　　　Ｂ２　Ｂ２　Ｂ２　0000E 130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000500000001000000005000000030000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105,9,11,4,7,10,1,8,2,3                                                 205,9,11,4,7,10,1,8,3,2                                                 309,(10,11),8,7,1,(4,5),3,2                                             409,8,11,1,(7,10),4,3,5,2                                               0
RAA20141226201412255021060570000Ｃ２三　Ｃ２三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２三　Ｃ２三　　　Ｃ２三　Ｃ２Ｃ２三0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010102020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102,4,7,9,10,3,8,6,5,1                                                  202,4,7,9,10,3,6,8,5,1                                                  302,4,6,(3,7),9,10,5,(1,8)                                              402,6,7,4,3,9,5,1,10,8                                                  0
RAA20141210201412095020041150000Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１　　　　　　　　Ｃ１　　　　Ｃ１　0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000540000002700000015000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001212121020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,4,10,11,12,1,(6,8),3,7,5,2                                          204,9,10,11,1,(6,12),8,3,7,5,2                                          309,4,11,12,10,3,7,1,(6,8),5,2                                          4011,3,9,7,6,4,(1,10),12,8,5,2                                          0
RAA20141230201412295022010940000Ｃ１　Ｃ１　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ１　Ｃ１　　　　　Ｃ１　Ｃ１　Ｃ１　0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000300000000540000002700000015000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109,10,8,4,5,11,1,6,7,2,3                                               209,10,8,4,5,1,11,7,6,2,3                                               309,10,8,4,1,7,5,6,3,2,11                                               409,10,(4,8),1,5,7,6,3,11,2                                             0
RAA20141204201412035020021060000西宮えべっさんの酒特別Ａ２　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOKUBETSU(THREE-YEAR-OLD & UP)                                                                                                                                                                                                                                                                                                                                          西宮えべっさんの酒特西宮えべっさ西宮え0000E 130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00007500000015000000075000000450000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,6,7,4,1,9,2,5,8,3                                                  2010,6,7,4,(1,9),2,5,8,3                                                3010,1,7,9,4,2,5,6,8,3                                                  4010,1,7,9,4,2,5,8,6,3                                                  0
RAA20141222201412185021030470000Ｃ２三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２三　　　　　　　Ｃ２三　　　Ｃ２三0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00002500000004500000022500000125000000750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010090910200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,9,7,4,3,6,2,5,8                                                    2010,9,7,4,3,6,2,8,5                                                    3010,9,4,(6,7),3,2,5,8                                                  404,9,10,7,6,3,5,2,8                                                    0
RAA20141203201412025020010550000Ｃ２三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２三　　　　　　　Ｃ２三　　　Ｃ２三0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00002500000004500000022500000125000000750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101010300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,2,6,8,3,5,9,1,7,4                                                  2010,2,6,(3,8),5,9,7,1,4                                                3010,2,6,5,8,3,7,9,1,4                                                  402,10,6,5,7,3,8,9,1,4                                                  0
RAA20141222201412185021030570000Ｃ２二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２二　　　　　　　Ｃ２二　　　Ｃ２二0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,10,3,7,9,(4,5),1,2,6                                                208,10,3,7,9,(4,5),(1,2),6                                              308,10,7,9,5,3,4,1,2,6                                                  4010,7,8,9,5,1,4,3,2,6                                                  0
RAA20141217201412165021010550000Ｃ２二　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ２二　　　　　　　Ｃ２二　　　Ｃ２二0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000250000000450000002250000012500000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010103030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106,8,10,3,7,9,2,(1,5),4                                                206,8,10,3,7,2,9,1,5,4                                                  307,8,2,6,1,3,10,4,5,9                                                  407,2,8,6,1,4,3,5,10,9                                                  0
RAA20141230201412295022010340000Ｃ３一　Ｃ３一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　THREE-YEAR-OLD & UP                                                                                                                                                                                                                                                                                                                                                     Ｃ３一　Ｃ３一　　　Ｃ３一　Ｃ３Ｃ３一0000  130004000000000000000サラ系３歳上　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0000200000000360000001800000010000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010101040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108,2,5,6,3,7,10,1,9,4                                                  208,2,3,5,6,7,10,1,9,4                                                  308,2,3,6,5,7,10,1,4,9                                                  408,(2,3),6,5,7,(1,10),4,9                                              0
